Cluster	cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
4	4	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	4/12	124/1958	0.00509624599024551	0.0302834617497281	0.0249654155797452	RPS27/RPL26/RPL34/RPS10	4
5	5	GOMF_MRNA_BINDING	GOMF_MRNA_BINDING	3/22	22/1958	0.00165235332852683	0.0309927894593951	0.0285812467637073	PCBP2/RPL41/RPL26	3
5	5	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	5/22	82/1958	0.0017111837391148	0.0312516188143598	0.0288199366587756	RPL41/RPS15A/RPL26/RPL37A/RPS10	5
4	4	GOBP_NCRNA_METABOLIC_PROCESS	GOBP_NCRNA_METABOLIC_PROCESS	3/12	62/1958	0.00542572775727581	0.0316330165471363	0.0260779765096474	RPS27/RPL26/PIN4	3
4	4	GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	2/12	19/1958	0.0055586547468162	0.0318078577178927	0.026222114010322	RPS27/RPS10	2
5	5	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	6/22	124/1958	0.00184045314740037	0.0327287027205274	0.0301820889641751	RPL41/RPS15A/RPL26/RPL37A/RPS10/ASPN	6
5	5	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT	3/22	23/1958	0.00188638056026095	0.0327287027205274	0.0301820889641751	RPL41/RPL26/RPL37A	3
3	3	REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	5/61	22/1958	0.000435677487208275	0.0343147887544042	0.0300934123996493	RPS27/NNMT/RPL41/RPL31/RPL37	5
2	2	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	8/34	76/1958	2.85752073635647e-05	0.0353475315087295	0.0335081905294853	MUC1/CD44/CCND1/STAT2/CTF1/LGALS9/PRL/EDA2R	8
3	3	GOMF_CYTOKINE_RECEPTOR_BINDING	GOMF_CYTOKINE_RECEPTOR_BINDING	6/61	34/1958	0.000485377864678162	0.0364915903717128	0.0320024257189717	ECM1/CXCL12/CTF1/CKLF/TNFSF10/IL6	6
3	3	GOBP_INFLAMMATORY_RESPONSE	GOBP_INFLAMMATORY_RESPONSE	11/61	113/1958	0.000523215895987913	0.037626047476696	0.0329973228682538	ECM1/IFI16/CD44/MT1X/LGALS9/IL1RL1/APOD/HMGB2/IL6/LY96/TMSB4X	11
3	3	GOBP_REGULATION_OF_PROTEOLYSIS	GOBP_REGULATION_OF_PROTEOLYSIS	10/61	96/1958	0.000562408703661134	0.0383200058225124	0.0336059110439904	ECM1/IFI16/CRYAB/CD44/LGALS9/PSENEN/SERPINE2/TNFSF10/PARL/DAB2	10
3	3	GOBP_LOCOMOTION	GOBP_LOCOMOTION	14/61	173/1958	0.000579202022710284	0.0383200058225124	0.0336059110439904	ECM1/ATP1A2/CXCL12/DCN/CKLF/LGALS9/SERPINE2/APOD/HMGB2/DAB2/SOD2/IL6/ENPP2/TMSB4X	14
5	5	REACTOME_SARS_COV_2_HOST_INTERACTIONS	REACTOME_SARS_COV_2_HOST_INTERACTIONS	3/22	25/1958	0.0024143306265494	0.0408669623128118	0.0376871122193077	SNRPE/RPS15A/RPS10	3
4	4	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	2/12	22/1958	0.00743261172849402	0.0410120897161545	0.0338100007198412	RPS27/SNRPG	2
4	4	GOMF_MRNA_BINDING	GOMF_MRNA_BINDING	2/12	22/1958	0.00743261172849402	0.0410120897161545	0.0338100007198412	PCBP2/RPL26	2
3	3	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	15/61	196/1958	0.000649975170728665	0.0413484204763543	0.0362617726827571	ECM1/CXCL12/CD44/STAT2/DCN/SERPINE2/LTBP1/PIK3IP1/PARL/APOD/HMGB2/DAB2/SOD2/IL6/TMSB4X	15
4	4	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT	2/12	23/1958	0.00811276297673853	0.0439797150844247	0.036256484586717	RPL26/RPL34	2
2	2	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	5/34	27/1958	7.15751088674249e-05	0.0442692048345023	0.0419656164622691	MUC1/CD44/RPL37/NDRG1/EDA2R	5
3	3	GOBP_REGULATION_OF_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_STRESS	14/61	177/1958	0.000733319087818856	0.0449225841204588	0.0393962457315549	IFI16/KCNK2/CXCL12/CD44/PCBP2/STAT2/LGALS9/IL1RL1/SERPINE2/HMGB2/SOD2/IL6/LY96/TMSB4X	14
3	3	GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	8/61	66/1958	0.000771531397302121	0.0455754618263467	0.0399688069730196	CXCL12/IL32/CKLF/EFEMP1/TNFSF10/HMGB2/IL6/TNFRSF11B	8
3	3	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	11/61	119/1958	0.000819143860105796	0.046719446366034	0.0409720595000286	ECM1/CXCL12/LUM/DCN/LGALS9/SERPINE2/LTBP1/EFEMP1/CCN5/ABI3BP/TNFRSF11B	11
3	3	GOBP_CHEMOKINE_PRODUCTION	GOBP_CHEMOKINE_PRODUCTION	4/61	15/1958	0.000900546253381438	0.0496501167697633	0.0435422013038464	LGALS9/IL1RL1/APOD/IL6	4
